number,incident_state,active,reassignment_count,reopen_count,sys_mod_count,made_sla,caller_id,opened_by,opened_at,sys_created_by,sys_created_at,sys_updated_by,sys_updated_at,contact_type,location,category,subcategory,u_symptom,impact,urgency,priority,assignment_group,assigned_to,knowledge,u_priority_confirmation,notify,problem_id,rfc,vendor,caused_by,close_code,resolved_by,resolved_at,closed_at
INC0004256,Closed,False,2,0,14,False,Caller23,Operator25,2024-06-07 22:09:00,Operator29,2024-06-07 22:09:00,Analyst20,2024-06-21 09:02:14,Phone,İstanbul Regional,Network,DNS,Security Alert,3 - Low,2 - Medium,4 - Low,Service Desk,Analyst40,True,False,Do Not Notify,,,,,Closed/Resolved by Caller,Resolver17,2024-06-20 14:33:25,2024-06-21 09:02:14
INC0004257,Closed,False,2,0,15,True,Caller11,Operator6,2024-05-17 02:26:00,Operator19,2024-05-17 02:29:00,Analyst34,2024-05-18 19:49:46,Direct Opening,İzmir Office,Network,Connectivity,Security Alert,2 - Medium,3 - Low,4 - Low,Infrastructure,Analyst1,True,True,Do Not Notify,,,Vendor2,,Not Solved (Too Costly),Resolver8,2024-05-18 17:22:04,2024-05-18 19:49:46
INC0004258,Closed,False,0,1,10,True,Caller164,Operator6,2024-01-11 09:00:00,Operator18,2024-01-11 09:05:00,Analyst18,2024-01-15 01:50:42,IVR,İzmir Office,Hardware,Peripheral,Error Message,3 - Low,2 - Medium,4 - Low,Network Operations,Analyst39,False,False,Do Not Notify,,,Vendor6,,Not Solved (Too Costly),Resolver2,2024-01-14 23:21:21,2024-01-15 01:50:42
INC0004259,Closed,False,0,0,9,True,Caller153,Operator3,2023-05-24 15:31:00,Operator25,2023-05-24 15:33:00,Analyst28,2023-05-24 21:50:57,Self Service,Remote - VPN,Database,Access,Service Unavailable,1 - High,1 - High,1 - Critical,Cloud Services,Analyst18,False,True,Send Email,,,,,Solved (Permanently),Resolver23,2023-05-24 17:29:42,2023-05-24 21:50:57
INC0004260,Closed,False,0,0,3,False,Caller174,Operator27,2024-03-04 23:15:00,Operator26,2024-03-04 23:19:00,Analyst48,2024-03-11 04:51:02,Self Service,Ankara Office,Network,Firewall,Service Unavailable,2 - Medium,2 - Medium,3 - Moderate,Security Operations,Analyst28,False,False,Send Email,,,Vendor11,,Solved (Work Around),Resolver36,2024-03-10 17:51:01,2024-03-11 04:51:02
INC0004261,Resolved,False,0,0,6,False,Caller131,Operator4,2024-08-29 04:49:00,Operator14,2024-08-29 04:51:00,Analyst21,2024-09-06 19:22:00,Email,Elazığ Plant,Hardware,Peripheral,Security Alert,3 - Low,1 - High,3 - Moderate,Data Center Operations,Analyst19,True,False,Do Not Notify,,,,,Not Solved (Not Reproducible),Resolver17,2024-09-04 22:37:52,2024-09-06 19:22:00
INC0004262,Closed,False,1,0,15,False,Caller122,Operator2,2024-02-13 08:02:00,Operator8,2024-02-13 08:04:00,Analyst29,2024-02-19 17:36:25,Self Service,Bandırma HQ,Software,Email,Service Unavailable,2 - Medium,2 - Medium,3 - Moderate,Infrastructure,Analyst3,False,True,Send SMS,,,Vendor8,,Not Solved (Not Reproducible),Resolver5,2024-02-18 19:47:59,2024-02-19 17:36:25
INC0004263,Resolved,False,0,0,8,True,Caller51,Operator14,2024-01-23 06:14:00,Operator27,2024-01-23 06:15:00,Analyst16,2024-01-26 06:38:43,Direct Opening,Remote - VPN,Software,Office Suite,Intermittent Failure,2 - Medium,3 - Low,4 - Low,Cloud Services,Analyst38,False,False,Send Email,,,,,Solved (Permanently),Resolver22,2024-01-25 09:46:09,2024-01-26 06:38:43
INC0004264,Awaiting Vendor,True,1,0,13,False,Caller113,Operator25,2024-08-27 10:55:00,Operator5,2024-08-27 10:59:00,Analyst44,2024-08-28 05:57:57,Self Service,İzmir Office,Database,Query,Performance Degradation,3 - Low,2 - Medium,4 - Low,End User Support,Analyst28,False,True,Do Not Notify,,,,,,,,
INC0004265,Closed,False,4,0,18,True,Caller80,Operator27,2023-09-20 08:41:00,Operator8,2023-09-20 08:41:00,Analyst8,2023-09-21 18:11:19,Phone,Remote - VPN,Software,Office Suite,System Slow,2 - Medium,1 - High,2 - High,Service Desk,Analyst7,True,True,Send Email,,,,,Solved (Permanently),Resolver32,2023-09-21 00:18:30,2023-09-21 18:11:19
INC0004266,Closed,False,3,0,5,False,Caller171,Operator22,2023-01-05 12:15:00,Operator19,2023-01-05 12:18:00,Analyst44,2023-01-19 19:31:34,Phone,Bandırma HQ,Inquiry / Help,How To,Cannot Access,3 - Low,3 - Low,4 - Low,DevOps Team,Analyst34,True,True,Send Email,,,,,Not Solved (Too Costly),Resolver21,2023-01-18 12:18:07,2023-01-19 19:31:34
INC0004267,Resolved,False,4,0,9,True,Caller107,Operator9,2024-09-11 02:33:00,Operator4,2024-09-11 02:34:00,Analyst33,2024-09-12 06:56:33,Self Service,Data Center Beta,Hardware,Laptop,Configuration Error,2 - Medium,1 - High,2 - High,DevOps Team,Analyst15,True,True,Send SMS,,,Vendor14,,Not Solved (Not Reproducible),Resolver32,2024-09-11 14:27:19,2024-09-12 06:56:33
INC0004268,Resolved,False,2,0,9,False,Caller187,Operator5,2023-03-01 17:09:00,Operator1,2023-03-01 17:10:00,Analyst44,2023-03-07 10:28:29,Phone,Data Center Alpha,Network,DNS,Login Issue,2 - Medium,2 - Medium,3 - Moderate,Cloud Services,Analyst42,False,False,Do Not Notify,,,,,Not Solved (Too Costly),Resolver7,2023-03-07 02:39:55,2023-03-07 10:28:29
INC0004269,Resolved,False,0,0,10,False,Caller37,Operator22,2024-10-01 18:13:00,Operator1,2024-10-01 18:18:00,Analyst44,2024-10-07 07:54:59,Email,Elazığ Plant,Software,Office Suite,Security Alert,2 - Medium,2 - Medium,3 - Moderate,Application Support,Analyst26,True,False,Do Not Notify,,,,,Solved (Work Around),Resolver33,2024-10-06 18:44:35,2024-10-07 07:54:59
INC0004270,Resolved,False,0,1,6,True,Caller143,Operator14,2024-06-09 15:01:00,Operator15,2024-06-09 15:01:00,Analyst43,2024-06-15 18:47:03,Direct Opening,Bandırma HQ,Hardware,Peripheral,Cannot Access,3 - Low,3 - Low,4 - Low,Database Admin,Analyst31,False,False,Do Not Notify,,,,,Not Solved (Too Costly),Resolver7,2024-06-14 21:33:55,2024-06-15 18:47:03
INC0004271,Closed,False,0,0,10,False,Caller194,Operator2,2023-03-13 05:42:00,Operator18,2023-03-13 05:43:00,Analyst32,2023-03-22 14:41:08,Self Service,İzmir Office,Software,Operating System,Service Unavailable,3 - Low,3 - Low,4 - Low,Cloud Services,Analyst5,True,False,Do Not Notify,,RFC0000019,,,Solved (Permanently),Resolver15,2023-03-22 04:09:44,2023-03-22 14:41:08
INC0004272,Closed,False,3,0,7,True,Caller64,Operator21,2024-03-25 20:00:00,Operator17,2024-03-25 20:01:00,Analyst19,2024-03-31 02:14:45,Direct Opening,Remote - VPN,Hardware,Laptop,Performance Degradation,2 - Medium,3 - Low,4 - Low,Application Support,Analyst30,True,True,Do Not Notify,,,,,Not Solved (Not Reproducible),Resolver23,2024-03-29 19:19:06,2024-03-31 02:14:45
INC0004273,Resolved,False,2,0,17,False,Caller108,Operator25,2023-04-16 07:34:00,Operator5,2023-04-16 07:37:00,Analyst15,2023-04-29 06:32:41,Email,Bandırma HQ,Network,DNS,Intermittent Failure,3 - Low,3 - Low,4 - Low,Security Operations,Analyst50,True,True,Do Not Notify,,,,,Not Solved (Not Reproducible),Resolver13,2023-04-29 03:48:53,2023-04-29 06:32:41
INC0004274,Resolved,False,2,0,14,False,Caller119,Operator12,2024-04-25 18:40:00,Operator20,2024-04-25 18:45:00,Analyst20,2024-04-28 11:27:58,Phone,Data Center Beta,Database,Query,Login Issue,1 - High,2 - Medium,2 - High,Infrastructure,Analyst28,True,True,Do Not Notify,,RFC0000179,,,Not Solved (Not Reproducible),Resolver33,2024-04-27 21:10:30,2024-04-28 11:27:58
INC0004275,Resolved,False,4,1,8,True,Caller45,Operator25,2023-01-07 13:35:00,Operator29,2023-01-07 13:35:00,Analyst11,2023-01-08 05:34:23,Self Service,Bandırma HQ,Inquiry / Help,Account Access,Data Loss,3 - Low,2 - Medium,4 - Low,Cloud Services,Analyst14,True,False,Do Not Notify,,,,,Not Solved (Too Costly),Resolver32,2023-01-07 22:43:18,2023-01-08 05:34:23
INC0004276,Resolved,False,4,0,13,False,Caller143,Operator20,2023-03-14 05:04:00,Operator17,2023-03-14 05:04:00,Analyst31,2023-03-18 01:11:45,Self Service,Elazığ Plant,Database,Replication,Login Issue,1 - High,2 - Medium,2 - High,Infrastructure,Analyst46,False,True,Send SMS,,,,,Not Solved (Too Costly),Resolver33,2023-03-17 05:57:46,2023-03-18 01:11:45
INC0004277,Closed,False,0,0,10,True,Caller67,Operator24,2023-03-22 20:19:00,Operator20,2023-03-22 20:22:00,Analyst5,2023-03-25 07:46:58,Self Service,Elazığ Plant,Software,Application,Login Issue,2 - Medium,2 - Medium,3 - Moderate,Network Operations,Analyst28,False,True,Do Not Notify,,,,,Not Solved (Not Reproducible),Resolver1,2023-03-24 05:05:32,2023-03-25 07:46:58
INC0004278,Closed,False,0,0,12,False,Caller102,Operator24,2024-09-15 18:39:00,Operator3,2024-09-15 18:42:00,Analyst1,2024-09-25 22:37:07,IVR,Bandırma HQ,Database,Performance,Performance Degradation,2 - Medium,3 - Low,4 - Low,Database Admin,Analyst26,True,True,Send SMS,,,,,Solved (Work Around),Resolver20,2024-09-25 00:41:32,2024-09-25 22:37:07
INC0004279,Resolved,False,0,0,14,False,Caller107,Operator22,2024-03-22 01:18:00,Operator1,2024-03-22 01:21:00,Analyst48,2024-04-03 14:06:37,Direct Opening,Elazığ Plant,Hardware,Monitor,Service Unavailable,3 - Low,3 - Low,4 - Low,Network Operations,Analyst40,True,True,Do Not Notify,PRB0000255,,,,Closed/Resolved by Caller,Resolver35,2024-04-02 14:47:33,2024-04-03 14:06:37
INC0004280,Closed,False,2,0,13,True,Caller109,Operator15,2024-01-28 14:45:00,Operator20,2024-01-28 14:49:00,Analyst1,2024-01-30 19:53:51,Email,Bandırma HQ,Software,Operating System,Cannot Access,1 - High,3 - Low,3 - Moderate,Infrastructure,Analyst43,False,True,Send SMS,,,,,Solved (Permanently),Resolver23,2024-01-29 16:11:37,2024-01-30 19:53:51
INC0004281,Closed,False,1,0,2,False,Caller118,Operator4,2023-05-26 02:24:00,Operator16,2023-05-26 02:28:00,Analyst19,2023-05-30 08:53:18,Self Service,Data Center Alpha,Database,Replication,Cannot Access,1 - High,2 - Medium,2 - High,End User Support,Analyst34,True,False,Do Not Notify,,,,,Not Solved (Too Costly),Resolver39,2023-05-28 10:00:28,2023-05-30 08:53:18
INC0004282,Closed,False,1,1,8,False,Caller88,Operator9,2024-11-27 08:38:00,Operator1,2024-11-27 08:39:00,Analyst1,2024-12-08 18:07:48,IVR,Data Center Beta,Hardware,Peripheral,System Slow,2 - Medium,3 - Low,4 - Low,Network Operations,Analyst50,False,False,Do Not Notify,,,,,Not Solved (Not Reproducible),Resolver28,2024-12-07 10:02:27,2024-12-08 18:07:48
INC0004283,Closed,False,2,1,15,True,Caller122,Operator22,2024-05-15 14:14:00,Operator13,2024-05-15 14:18:00,Analyst12,2024-05-22 23:28:03,Self Service,Elazığ Plant,Software,Application,Login Issue,2 - Medium,3 - Low,4 - Low,Database Admin,Analyst3,True,True,Do Not Notify,PRB0000440,,,,Solved (Permanently),Resolver32,2024-05-21 14:05:30,2024-05-22 23:28:03
INC0004284,Closed,False,0,0,4,True,Caller56,Operator11,2024-08-31 04:23:00,Operator8,2024-08-31 04:26:00,Analyst25,2024-09-01 14:20:24,Direct Opening,Elazığ Plant,Network,VPN,Security Alert,2 - Medium,3 - Low,4 - Low,Infrastructure,Analyst41,True,False,Send Email,,,,,Not Solved (Not Reproducible),Resolver21,2024-08-31 13:04:35,2024-09-01 14:20:24
INC0004285,Resolved,False,2,0,7,False,Caller21,Operator2,2024-01-13 11:11:00,Operator7,2024-01-13 11:14:00,Analyst26,2024-01-18 07:47:15,Phone,Bandırma HQ,Network,Wireless,Cannot Access,2 - Medium,1 - High,2 - High,Network Operations,Analyst24,False,False,Do Not Notify,,,,,Not Solved (Not Reproducible),Resolver29,2024-01-16 16:08:05,2024-01-18 07:47:15
INC0004286,Resolved,False,1,0,7,True,Caller124,Operator28,2023-10-04 19:06:00,Operator20,2023-10-04 19:09:00,Analyst10,2023-10-09 17:13:08,IVR,Bandırma HQ,Database,Query,Cannot Access,3 - Low,2 - Medium,4 - Low,Service Desk,Analyst35,False,False,Do Not Notify,,,,,Solved (Permanently),Resolver35,2023-10-08 15:00:19,2023-10-09 17:13:08
INC0004287,Resolved,False,3,0,8,True,Caller106,Operator17,2024-10-10 18:03:00,Operator17,2024-10-10 18:07:00,Analyst48,2024-10-18 08:50:43,Email,İstanbul Regional,Hardware,Monitor,Performance Degradation,3 - Low,3 - Low,4 - Low,Security Operations,Analyst48,False,True,Do Not Notify,,,,,Closed/Resolved by Caller,Resolver30,2024-10-16 10:21:29,2024-10-18 08:50:43
INC0004288,Active,True,2,0,11,False,Caller100,Operator18,2024-12-14 00:17:00,Operator19,2024-12-14 00:21:00,Analyst10,2024-12-15 16:39:30,Self Service,Ankara Office,Inquiry / Help,How To,Error Message,2 - Medium,2 - Medium,3 - Moderate,Data Center Operations,Analyst9,False,False,Send Email,,,Vendor10,,,,,
INC0004289,Closed,False,1,0,5,True,Caller191,Operator12,2023-10-06 20:23:00,Operator14,2023-10-06 20:25:00,Analyst25,2023-10-11 17:52:05,Direct Opening,İzmir Office,Hardware,Printer,Configuration Error,2 - Medium,3 - Low,4 - Low,DevOps Team,Analyst1,True,False,Do Not Notify,,,,,Closed/Resolved by Caller,Resolver1,2023-10-11 04:32:09,2023-10-11 17:52:05
INC0004290,Closed,False,4,0,6,True,Caller137,Operator19,2023-11-08 11:25:00,Operator30,2023-11-08 11:27:00,Analyst44,2023-11-13 01:09:32,IVR,İstanbul Regional,Software,Application,System Slow,3 - Low,2 - Medium,4 - Low,Database Admin,Analyst7,True,False,Do Not Notify,,,,,Not Solved (Too Costly),Resolver20,2023-11-12 12:50:11,2023-11-13 01:09:32
INC0004291,Resolved,False,1,0,4,True,Caller87,Operator19,2024-04-12 11:48:00,Operator15,2024-04-12 11:51:00,Analyst14,2024-04-19 04:30:22,IVR,Data Center Alpha,Inquiry / Help,Information,Security Alert,3 - Low,2 - Medium,4 - Low,End User Support,Analyst44,False,False,Send Email,,,Vendor11,,Closed/Resolved by Caller,Resolver11,2024-04-17 09:24:52,2024-04-19 04:30:22
INC0004292,Closed,False,1,0,12,False,Caller57,Operator9,2024-04-03 15:08:00,Operator12,2024-04-03 15:10:00,Analyst29,2024-04-14 03:57:59,IVR,Ankara Office,Inquiry / Help,Password Reset,Intermittent Failure,3 - Low,2 - Medium,4 - Low,Application Support,Analyst33,True,True,Do Not Notify,PRB0000166,,,,Not Solved (Too Costly),Resolver18,2024-04-13 18:40:41,2024-04-14 03:57:59
INC0004293,Resolved,False,3,0,11,False,Caller64,Operator28,2024-10-02 20:21:00,Operator11,2024-10-02 20:21:00,Analyst17,2024-10-16 17:20:40,Phone,Bandırma HQ,Hardware,Desktop,Performance Degradation,3 - Low,3 - Low,4 - Low,Security Operations,Analyst13,False,True,Do Not Notify,,,,,Closed/Resolved by Caller,Resolver26,2024-10-16 16:24:47,2024-10-16 17:20:40
INC0004294,New,True,1,1,12,False,Caller5,Operator25,2024-01-06 09:14:00,Operator18,2024-01-06 09:15:00,Analyst14,2024-01-15 07:02:56,Direct Opening,Data Center Beta,Network,Firewall,Security Alert,3 - Low,2 - Medium,4 - Low,Security Operations,Analyst13,True,True,Do Not Notify,,,Vendor1,,,,,
INC0004295,Resolved,False,1,0,5,False,Caller5,Operator27,2024-06-04 09:47:00,Operator28,2024-06-04 09:51:00,Analyst25,2024-06-11 06:16:04,Email,İzmir Office,Hardware,Peripheral,Data Loss,2 - Medium,2 - Medium,3 - Moderate,Database Admin,Analyst3,False,False,Do Not Notify,,,,,Closed/Resolved by Caller,Resolver18,2024-06-09 14:14:07,2024-06-11 06:16:04
INC0004296,Closed,False,1,0,11,False,Caller145,Operator14,2024-06-28 22:39:00,Operator20,2024-06-28 22:39:00,Analyst35,2024-07-09 13:55:38,Phone,Bandırma HQ,Software,Office Suite,Security Alert,2 - Medium,3 - Low,4 - Low,Security Operations,Analyst43,False,False,Do Not Notify,PRB0000044,,,,Not Solved (Too Costly),Resolver8,2024-07-07 18:01:23,2024-07-09 13:55:38
INC0004297,Resolved,False,2,0,4,False,Caller94,Operator13,2023-06-19 10:45:00,Operator2,2023-06-19 10:47:00,Analyst40,2023-06-25 03:51:13,Phone,İstanbul Regional,Network,VPN,Service Unavailable,1 - High,3 - Low,3 - Moderate,DevOps Team,Analyst12,False,False,Do Not Notify,,,,,Closed/Resolved by Caller,Resolver24,2023-06-24 14:58:31,2023-06-25 03:51:13
INC0004298,Closed,False,4,0,17,False,Caller181,Operator20,2023-05-01 02:06:00,Operator13,2023-05-01 02:11:00,Analyst50,2023-05-16 01:14:23,Direct Opening,Bandırma HQ,Hardware,Laptop,Cannot Access,3 - Low,2 - Medium,4 - Low,Database Admin,Analyst20,False,True,Do Not Notify,,,,,Not Solved (Not Reproducible),Resolver39,2023-05-14 20:16:57,2023-05-16 01:14:23
INC0004299,Resolved,False,0,0,4,True,Caller81,Operator22,2023-11-03 04:11:00,Operator25,2023-11-03 04:12:00,Analyst42,2023-11-10 02:18:37,Email,Data Center Beta,Database,Replication,Cannot Access,2 - Medium,3 - Low,4 - Low,Network Operations,Analyst24,False,True,Do Not Notify,,,,,Not Solved (Not Reproducible),Resolver26,2023-11-09 08:52:03,2023-11-10 02:18:37
INC0004300,Closed,False,1,1,3,False,Caller151,Operator21,2024-05-08 22:33:00,Operator20,2024-05-08 22:33:00,Analyst20,2024-05-12 18:58:30,Self Service,Ankara Office,Inquiry / Help,How To,System Slow,2 - Medium,2 - Medium,3 - Moderate,Data Center Operations,Analyst42,False,True,Send Email,,,,,Not Solved (Too Costly),Resolver7,2024-05-12 08:13:54,2024-05-12 18:58:30
INC0004301,Closed,False,2,1,8,False,Caller27,Operator1,2023-03-30 10:14:00,Operator18,2023-03-30 10:17:00,Analyst43,2023-04-13 17:53:08,Direct Opening,Elazığ Plant,Database,Query,Security Alert,3 - Low,2 - Medium,4 - Low,Application Support,Analyst9,False,True,Send SMS,,,,,Closed/Resolved by Caller,Resolver21,2023-04-12 13:49:18,2023-04-13 17:53:08
INC0004302,Resolved,False,5,0,12,False,Caller98,Operator8,2023-11-23 19:51:00,Operator21,2023-11-23 19:56:00,Analyst9,2023-11-28 07:58:09,Direct Opening,Ankara Office,Software,ERP,Configuration Error,2 - Medium,1 - High,2 - High,End User Support,Analyst11,False,False,Do Not Notify,,,,,Not Solved (Not Reproducible),Resolver31,2023-11-27 03:15:57,2023-11-28 07:58:09
INC0004303,Closed,False,1,0,5,True,Caller178,Operator22,2023-06-07 03:14:00,Operator7,2023-06-07 03:18:00,Analyst28,2023-06-14 02:09:56,Direct Opening,Remote - VPN,Database,Query,Performance Degradation,3 - Low,2 - Medium,4 - Low,Cloud Services,Analyst7,False,True,Do Not Notify,,,,,Closed/Resolved by Caller,Resolver26,2023-06-12 08:35:36,2023-06-14 02:09:56
INC0004304,Closed,False,0,2,15,False,Caller87,Operator12,2024-05-31 14:37:00,Operator1,2024-05-31 14:38:00,Analyst41,2024-06-08 12:33:33,Phone,İstanbul Regional,Inquiry / Help,Account Access,Cannot Access,3 - Low,3 - Low,4 - Low,Application Support,Analyst2,True,False,Do Not Notify,,,,,Closed/Resolved by Caller,Resolver23,2024-06-08 12:06:30,2024-06-08 12:33:33
INC0004305,Closed,False,1,0,5,False,Caller69,Operator8,2023-11-29 06:28:00,Operator4,2023-11-29 06:28:00,Analyst20,2023-12-10 15:57:08,Email,Remote - VPN,Hardware,Monitor,Intermittent Failure,3 - Low,2 - Medium,4 - Low,Network Operations,Analyst40,False,False,Do Not Notify,,,,,Solved (Work Around),Resolver7,2023-12-10 14:40:11,2023-12-10 15:57:08
INC0004306,Closed,False,0,1,12,False,Caller80,Operator25,2023-02-12 21:47:00,Operator22,2023-02-12 21:48:00,Analyst50,2023-02-26 07:44:56,IVR,Data Center Alpha,Software,Office Suite,Security Alert,3 - Low,2 - Medium,4 - Low,End User Support,Analyst50,False,False,Send Email,,,,,Not Solved (Too Costly),Resolver35,2023-02-25 10:53:40,2023-02-26 07:44:56
INC0004307,Closed,False,1,0,5,False,Caller180,Operator24,2024-08-23 09:03:00,Operator30,2024-08-23 09:05:00,Analyst36,2024-09-05 19:40:06,Phone,İstanbul Regional,Hardware,Desktop,Service Unavailable,3 - Low,3 - Low,4 - Low,Data Center Operations,Analyst41,False,False,Do Not Notify,,,,,Not Solved (Too Costly),Resolver38,2024-09-05 09:53:06,2024-09-05 19:40:06
INC0004308,Resolved,False,0,1,12,False,Caller11,Operator9,2023-03-23 15:28:00,Operator27,2023-03-23 15:29:00,Analyst26,2023-04-06 12:48:38,IVR,Bandırma HQ,Database,Backup,Data Loss,3 - Low,2 - Medium,4 - Low,Infrastructure,Analyst24,True,False,Send SMS,PRB0000187,,,,Not Solved (Too Costly),Resolver8,2023-04-04 14:51:42,2023-04-06 12:48:38
INC0004309,Closed,False,3,0,18,True,Caller50,Operator6,2023-03-04 14:47:00,Operator26,2023-03-04 14:52:00,Analyst48,2023-03-11 13:06:47,Direct Opening,Elazığ Plant,Database,Query,Security Alert,3 - Low,2 - Medium,4 - Low,Cloud Services,Analyst6,True,False,Send Email,,,,,Not Solved (Too Costly),Resolver13,2023-03-10 05:54:09,2023-03-11 13:06:47
INC0004310,Resolved,False,1,1,14,False,Caller79,Operator20,2024-06-23 19:53:00,Operator11,2024-06-23 19:56:00,Analyst35,2024-07-06 21:37:20,Email,Remote - VPN,Network,Wireless,Security Alert,2 - Medium,3 - Low,4 - Low,Network Operations,Analyst7,False,False,Do Not Notify,PRB0000394,,,,Solved (Permanently),Resolver5,2024-07-05 03:31:28,2024-07-06 21:37:20
INC0004311,Resolved,False,1,0,5,True,Caller19,Operator30,2024-05-17 21:41:00,Operator7,2024-05-17 21:44:00,Analyst34,2024-05-20 21:53:33,Phone,Bandırma HQ,Network,Firewall,Performance Degradation,3 - Low,1 - High,3 - Moderate,Network Operations,Analyst15,False,False,Send Email,,,,,Not Solved (Not Reproducible),Resolver31,2024-05-19 06:25:21,2024-05-20 21:53:33
INC0004312,Closed,False,1,1,11,True,Caller110,Operator3,2023-05-12 17:09:00,Operator9,2023-05-12 17:12:00,Analyst1,2023-05-15 07:24:34,Direct Opening,Data Center Alpha,Software,Application,Data Loss,1 - High,3 - Low,3 - Moderate,Data Center Operations,Analyst40,False,True,Do Not Notify,,,,,Closed/Resolved by Caller,Resolver20,2023-05-14 05:23:30,2023-05-15 07:24:34
INC0004313,Closed,False,0,0,12,False,Caller22,Operator25,2023-03-06 09:41:00,Operator13,2023-03-06 09:46:00,Analyst49,2023-03-20 16:18:29,Self Service,Data Center Beta,Hardware,Printer,Security Alert,2 - Medium,3 - Low,4 - Low,Infrastructure,Analyst40,False,True,Send Email,PRB0000233,,Vendor1,,Solved (Work Around),Resolver12,2023-03-20 07:47:59,2023-03-20 16:18:29
